sensor_ID,utc_time,utc_date,channel_1_output,channel_2_output,channel_3_output,calculated_vi_1,calculated_vi_2
CCL_AC000259,165937.8,070515,0.04780,0.44010,0.08880,0.80400,0.66400
CCL_AC000304,165937.8,070515,0.04310,0.36570,0.08170,0.78900,3.47300
CCL_AC000259,165938.0,070515,0.04750,0.45880,0.09370,0.81200,0.66100
CCL_AC000304,165938.0,070515,0.04450,0.38150,0.08400,0.79100,3.54100
CCL_AC000259,165938.0,070515,0.04970,0.46730,0.09190,0.80800,0.67100
CCL_AC000304,165938.0,070515,0.04500,0.39950,0.09860,0.79800,3.05300
CCL_AC000259,165938.2,070515,0.05060,0.48890,0.10350,0.81200,0.65100
CCL_AC000304,165938.2,070515,0.04610,0.42170,0.09350,0.80300,3.50800
CCL_AC000259,165938.2,070515,0.05080,0.49570,0.09700,0.81400,0.67300
CCL_AC000304,165938.2,070515,0.04720,0.45600,0.10130,0.81200,3.50100
CCL_AC000259,165938.4,070515,0.05130,0.50370,0.09740,0.81500,0.67600
CCL_AC000304,165938.4,070515,0.04540,0.44740,0.09490,0.81600,3.71400
CCL_AC000259,165938.4,070515,0.05110,0.51950,0.10580,0.82100,0.66200
CCL_AC000304,165938.4,070515,0.04580,0.43620,0.09080,0.81000,3.80600
CCL_AC000259,165938.6,070515,0.05090,0.52670,0.10250,0.82400,0.67400
CCL_AC000304,165938.6,070515,0.04610,0.43220,0.08950,0.80700,3.83100
CCL_AC000259,165938.6,070515,0.05060,0.53310,0.10780,0.82700,0.66400
CCL_AC000304,165938.6,070515,0.04290,0.41790,0.08380,0.81400,3.99000
CCL_AC000259,165938.8,070515,0.05140,0.54330,0.11290,0.82700,0.65600
CCL_AC000304,165938.8,070515,0.04340,0.40770,0.08570,0.80700,3.75400
CCL_AC000259,165938.8,070515,0.04820,0.54070,0.10410,0.83600,0.67700
CCL_AC000304,165938.8,070515,0.04360,0.42270,0.08690,0.81300,3.86300
CCL_AC000259,165939.0,070515,0.04770,0.53330,0.09520,0.83600,0.69700
CCL_AC000304,165939.0,070515,0.04320,0.42880,0.09220,0.81700,3.65200
CCL_AC000259,165939.0,070515,0.04880,0.53580,0.09530,0.83300,0.69800
CCL_AC000304,165939.0,070515,0.04310,0.42930,0.08620,0.81800,3.97800
CCL_AC000259,165939.2,070515,0.04900,0.55650,0.09360,0.83800,0.71200
CCL_AC000304,165939.2,070515,0.04320,0.43730,0.09310,0.82000,3.69600
CCL_AC000259,165939.2,070515,0.05150,0.56220,0.10440,0.83200,0.68700
CCL_AC000304,165939.2,070515,0.04450,0.45800,0.09780,0.82300,3.68200
CCL_AC000259,165939.4,070515,0.05270,0.58840,0.10810,0.83600,0.69000
CCL_AC000304,165939.4,070515,0.04550,0.47870,0.09760,0.82700,3.90500
CCL_AC000259,165939.4,070515,0.05630,0.63510,0.11760,0.83700,0.68800
CCL_AC000304,165939.4,070515,0.04500,0.47830,0.08920,0.82800,4.36400
CCL_AC000259,165939.6,070515,0.06200,0.69140,0.12410,0.83500,0.69600
CCL_AC000304,165939.6,070515,0.04560,0.47650,0.09410,0.82500,4.06500
CCL_AC000259,165939.6,070515,0.06260,0.69800,0.12570,0.83500,0.69500
CCL_AC000304,165939.6,070515,0.04540,0.47320,0.09110,0.82500,4.19400
CCL_AC000259,165939.8,070515,0.06140,0.67750,0.12280,0.83400,0.69300
CCL_AC000304,165939.8,070515,0.04680,0.47700,0.09320,0.82100,4.11800
CCL_AC000259,165939.8,070515,0.05950,0.65320,0.11890,0.83300,0.69200
CCL_AC000304,165939.8,070515,0.04840,0.48590,0.10330,0.81900,3.70400
CCL_AC000259,165940.0,070515,0.05710,0.62780,0.11890,0.83300,0.68200
CCL_AC000304,165940.0,070515,0.05060,0.48760,0.10520,0.81200,3.63600
CCL_AC000259,165940.0,070515,0.05220,0.58540,0.11470,0.83600,0.67200
CCL_AC000304,165940.0,070515,0.05210,0.49500,0.10630,0.81000,3.65600
CCL_AC000259,165940.2,070515,0.04980,0.51940,0.10400,0.82500,0.66600
CCL_AC000304,165940.2,070515,0.05400,0.51680,0.11610,0.81100,3.45200
CCL_AC000259,165940.4,070515,0.04840,0.45420,0.09030,0.80700,0.66800
CCL_AC000304,165940.4,070515,0.05480,0.55840,0.11800,0.82100,3.73100
CCL_AC000259,165940.4,070515,0.04630,0.37900,0.08790,0.78200,0.62400
CCL_AC000304,165940.4,070515,0.05450,0.54950,0.12180,0.81900,3.51200
CCL_AC000259,165940.4,070515,0.04380,0.30740,0.07100,0.75100,0.62500
CCL_AC000304,165940.4,070515,0.05450,0.51420,0.10910,0.80800,3.71300
CCL_AC000259,165940.6,070515,0.04430,0.26110,0.06610,0.71000,0.59600
CCL_AC000304,165940.6,070515,0.05050,0.47180,0.10390,0.80700,3.54100
CCL_AC000259,165940.6,070515,0.04480,0.20770,0.06460,0.64500,0.52600
CCL_AC000304,165940.6,070515,0.04680,0.41910,0.09630,0.79900,3.35000
CCL_AC000259,165940.8,070515,0.04730,0.17240,0.05600,0.57000,0.51000
CCL_AC000304,165940.8,070515,0.04410,0.37230,0.08550,0.78800,3.35600
CCL_AC000259,165940.8,070515,0.04800,0.14000,0.05510,0.49000,0.43500
CCL_AC000304,165940.8,070515,0.04510,0.33190,0.08380,0.76100,2.96200
CCL_AC000259,165941.0,070515,0.04890,0.11020,0.04720,0.38500,0.40000
CCL_AC000304,165941.0,070515,0.04380,0.30310,0.07770,0.74700,2.90100
CCL_AC000259,165941.0,070515,0.04990,0.09590,0.05020,0.31600,0.31300
CCL_AC000304,165941.0,070515,0.04230,0.28270,0.07780,0.74000,2.63200
CCL_AC000259,165941.2,070515,0.05030,0.08430,0.03690,0.25300,0.39100
CCL_AC000304,165941.2,070515,0.04360,0.24830,0.06440,0.70100,2.85800
CCL_AC000259,165941.4,070515,0.05130,0.07330,0.04190,0.17600,0.27300
CCL_AC000304,165941.4,070515,0.04510,0.19540,0.05430,0.62500,2.59800
CCL_AC000259,165941.4,070515,0.05030,0.07190,0.04020,0.17700,0.28200
CCL_AC000304,165941.4,070515,0.04670,0.14840,0.05440,0.52100,1.72800
CCL_AC000259,165941.4,070515,0.04990,0.06590,0.04570,0.13800,0.18100
CCL_AC000304,165941.4,070515,0.05170,0.12000,0.05040,0.39800,1.38300
CCL_AC000259,165941.6,070515,0.05040,0.06590,0.03750,0.13300,0.27400
CCL_AC000304,165941.6,070515,0.05480,0.09460,0.04670,0.26700,1.02500
CCL_AC000259,165941.6,070515,0.04960,0.06820,0.04130,0.15800,0.24600
CCL_AC000304,165941.6,070515,0.05720,0.08040,0.05320,0.16800,0.51100
CCL_AC000259,165941.8,070515,0.05040,0.06660,0.04240,0.13900,0.22200
CCL_AC000304,165941.8,070515,0.05870,0.07550,0.05670,0.12500,0.33200
CCL_AC000259,165941.8,070515,0.04980,0.06960,0.04160,0.16600,0.25100
CCL_AC000304,165941.8,070515,0.05890,0.06920,0.04630,0.08000,0.49500
CCL_AC000259,165942.0,070515,0.04960,0.06730,0.04200,0.15100,0.23200
CCL_AC000304,165942.0,070515,0.05920,0.07080,0.04540,0.09000,0.56000
CCL_AC000259,165942.0,070515,0.05170,0.06620,0.03480,0.12300,0.31100
CCL_AC000304,165942.0,070515,0.05940,0.06990,0.04350,0.08200,0.60800
CCL_AC000259,165942.2,070515,0.05170,0.06780,0.04160,0.13500,0.23900
CCL_AC000304,165942.2,070515,0.05850,0.06370,0.04780,0.04300,0.33200
CCL_AC000259,165942.4,070515,0.05040,0.07680,0.04390,0.20700,0.27300
CCL_AC000304,165942.4,070515,0.05850,0.06530,0.04780,0.05500,0.36600
CCL_AC000259,165942.4,070515,0.04960,0.09820,0.04850,0.32900,0.33900
CCL_AC000304,165942.4,070515,0.05780,0.06690,0.04580,0.07300,0.46200
CCL_AC000259,165942.4,070515,0.04830,0.14630,0.05650,0.50300,0.44300
CCL_AC000304,165942.4,070515,0.05740,0.06200,0.04260,0.03900,0.45500
CCL_AC000259,165942.6,070515,0.04870,0.22040,0.06580,0.63800,0.54000
CCL_AC000304,165942.6,070515,0.05790,0.06520,0.04200,0.05900,0.55100
CCL_AC000259,165942.6,070515,0.05010,0.31490,0.08530,0.72600,0.57400
CCL_AC000304,165942.6,070515,0.05770,0.06350,0.04680,0.04800,0.35600
CCL_AC000259,165942.8,070515,0.05170,0.41760,0.09530,0.78000,0.62900
CCL_AC000304,165942.8,070515,0.05770,0.05900,0.04400,0.01100,0.34100
CCL_AC000259,165942.8,070515,0.05560,0.52480,0.10870,0.80800,0.65700
CCL_AC000304,165942.8,070515,0.05540,0.06430,0.04500,0.07500,0.43000
CCL_AC000259,165943.0,070515,0.05890,0.61490,0.11960,0.82500,0.67400
CCL_AC000304,165943.0,070515,0.05400,0.05870,0.04440,0.04100,0.32100
CCL_AC000259,165943.0,070515,0.06010,0.67580,0.13530,0.83700,0.66600
CCL_AC000304,165943.0,070515,0.05240,0.05990,0.04840,0.06700,0.23800
CCL_AC000259,165943.2,070515,0.06080,0.69340,0.13640,0.83900,0.67100
CCL_AC000304,165943.2,070515,0.05230,0.05820,0.04330,0.05300,0.34400
CCL_AC000259,165943.4,070515,0.06100,0.68760,0.13090,0.83700,0.68000
CCL_AC000304,165943.4,070515,0.05250,0.07260,0.04400,0.16100,0.65100
CCL_AC000259,165943.4,070515,0.06030,0.66580,0.13030,0.83400,0.67300
CCL_AC000304,165943.4,070515,0.05270,0.10160,0.04980,0.31700,1.04100
CCL_AC000259,165943.4,070515,0.05870,0.63090,0.12530,0.83000,0.66900
CCL_AC000304,165943.4,070515,0.05410,0.15860,0.06070,0.49100,1.61400
CCL_AC000259,165943.6,070515,0.05570,0.60020,0.11540,0.83000,0.67800
CCL_AC000304,165943.6,070515,0.05200,0.25570,0.08330,0.66200,2.06900
CCL_AC000259,165943.6,070515,0.05450,0.59170,0.11110,0.83100,0.68400
CCL_AC000304,165943.6,070515,0.05490,0.36240,0.10170,0.73700,2.56300
CCL_AC000259,165943.8,070515,0.05290,0.59290,0.12200,0.83600,0.65900
CCL_AC000304,165943.8,070515,0.05360,0.46730,0.10580,0.79400,3.41500
CCL_AC000259,165944.0,070515,0.05020,0.54630,0.11440,0.83200,0.65400
CCL_AC000304,165944.0,070515,0.05420,0.57080,0.12600,0.82700,3.52900
CCL_AC000259,165944.0,070515,0.05060,0.54150,0.11280,0.82900,0.65500
CCL_AC000304,165944.0,070515,0.05600,0.65270,0.12980,0.84200,4.03000
CCL_AC000259,165944.2,070515,0.05090,0.54330,0.11410,0.82900,0.65300
CCL_AC000304,165944.2,070515,0.05830,0.68970,0.13660,0.84400,4.04900
CCL_AC000259,165944.2,070515,0.05310,0.56290,0.11510,0.82800,0.66000
CCL_AC000304,165944.2,070515,0.05940,0.71820,0.14100,0.84700,4.09400
CCL_AC000259,165944.4,070515,0.05430,0.57360,0.12090,0.82700,0.65200
CCL_AC000304,165944.4,070515,0.06070,0.74130,0.14010,0.84900,4.29100
CCL_AC000259,165944.4,070515,0.05410,0.55570,0.11670,0.82300,0.65300
CCL_AC000304,165944.4,070515,0.06210,0.74750,0.14820,0.84700,4.04300
CCL_AC000259,165944.4,070515,0.05350,0.53850,0.11610,0.81900,0.64500
CCL_AC000304,165944.4,070515,0.06090,0.73050,0.13410,0.84600,4.44600
CCL_AC000259,165944.6,070515,0.05430,0.54600,0.11480,0.81900,0.65300
CCL_AC000304,165944.6,070515,0.06020,0.71990,0.13950,0.84600,4.16000
CCL_AC000259,165944.6,070515,0.05540,0.56540,0.11180,0.82200,0.67000
CCL_AC000304,165944.6,070515,0.05760,0.68480,0.13690,0.84500,4.00100
CCL_AC000259,165944.6,070515,0.05470,0.56560,0.11480,0.82400,0.66300
CCL_AC000304,165944.6,070515,0.05650,0.63760,0.12310,0.83700,4.18000
CCL_AC000259,165944.8,070515,0.05240,0.54830,0.10340,0.82600,0.68300
CCL_AC000304,165944.8,070515,0.05560,0.62490,0.12520,0.83700,3.99300
CCL_AC000259,165945.0,070515,0.05290,0.53160,0.10530,0.81900,0.66900
CCL_AC000304,165945.0,070515,0.05490,0.63770,0.11920,0.84200,4.35000
CCL_AC000259,165945.2,070515,0.05140,0.54050,0.10580,0.82600,0.67300
CCL_AC000304,165945.2,070515,0.05320,0.64590,0.12900,0.84800,4.00700
CCL_AC000259,165945.2,070515,0.05170,0.54590,0.10520,0.82700,0.67700
CCL_AC000304,165945.2,070515,0.05470,0.63430,0.13510,0.84100,3.69400
CCL_AC000259,165945.2,070515,0.05170,0.53860,0.10530,0.82500,0.67300
CCL_AC000304,165945.2,070515,0.05410,0.64140,0.14100,0.84400,3.54800
CCL_AC000259,165945.4,070515,0.05230,0.53910,0.10850,0.82300,0.66500
CCL_AC000304,165945.4,070515,0.05120,0.61520,0.12660,0.84600,3.85900
CCL_AC000259,165945.4,070515,0.04990,0.52860,0.10850,0.82700,0.65900
CCL_AC000304,165945.4,070515,0.05120,0.61470,0.12440,0.84600,3.94000
CCL_AC000259,165945.6,070515,0.04870,0.50570,0.10830,0.82400,0.64700
CCL_AC000304,165945.6,070515,0.05140,0.63340,0.12920,0.85000,3.90100
CCL_AC000259,165945.8,070515,0.04820,0.49700,0.09860,0.82300,0.66900
CCL_AC000304,165945.8,070515,0.05170,0.61620,0.12640,0.84500,3.87400
CCL_AC000259,165945.8,070515,0.04840,0.50910,0.10150,0.82600,0.66800
CCL_AC000304,165945.8,070515,0.05050,0.59350,0.12710,0.84300,3.66900
CCL_AC000259,165946.0,070515,0.04950,0.52640,0.10130,0.82800,0.67700
CCL_AC000304,165946.0,070515,0.04900,0.57850,0.11870,0.84400,3.87600
CCL_AC000259,165946.0,070515,0.05080,0.52810,0.10520,0.82500,0.66800
CCL_AC000304,165946.0,070515,0.04920,0.57380,0.11440,0.84200,4.01600
CCL_AC000259,165946.2,070515,0.05140,0.51310,0.10750,0.81800,0.65400
CCL_AC000304,165946.2,070515,0.05000,0.57070,0.11560,0.83900,3.93900
CCL_AC000259,165946.2,070515,0.05190,0.52030,0.10700,0.81900,0.65900
CCL_AC000304,165946.2,070515,0.04850,0.54740,0.11320,0.83700,3.83700
CCL_AC000259,165946.2,070515,0.05150,0.52560,0.10970,0.82200,0.65500
CCL_AC000304,165946.2,070515,0.04890,0.54980,0.11630,0.83700,3.72600
CCL_AC000259,165946.4,070515,0.05030,0.51370,0.09500,0.82200,0.68800
CCL_AC000304,165946.4,070515,0.04670,0.51730,0.10650,0.83400,3.85600
CCL_AC000259,165946.4,070515,0.04980,0.49960,0.09950,0.81900,0.66800
CCL_AC000304,165946.4,070515,0.04350,0.47880,0.10310,0.83300,3.64400
CCL_AC000259,165946.6,070515,0.04960,0.49330,0.10110,0.81700,0.66000
CCL_AC000304,165946.6,070515,0.04240,0.46490,0.08940,0.83300,4.20000
CCL_AC000259,165946.8,070515,0.04860,0.49930,0.10400,0.82300,0.65500
CCL_AC000304,165946.8,070515,0.04260,0.46110,0.10320,0.83100,3.46900
CCL_AC000259,165946.8,070515,0.05060,0.53310,0.10760,0.82700,0.66400
CCL_AC000304,165946.8,070515,0.04360,0.45790,0.11250,0.82600,3.07100
CCL_AC000259,165947.0,070515,0.05010,0.53680,0.11300,0.82900,0.65200
CCL_AC000304,165947.0,070515,0.04550,0.45070,0.10380,0.81700,3.34100
CCL_AC000259,165947.0,070515,0.04950,0.51090,0.10520,0.82300,0.65800
CCL_AC000304,165947.0,070515,0.04460,0.45290,0.09920,0.82100,3.56400
CCL_AC000259,165947.2,070515,0.04770,0.49020,0.10190,0.82300,0.65600
CCL_AC000304,165947.2,070515,0.04350,0.46210,0.10090,0.82800,3.58000
CCL_AC000259,165947.2,070515,0.05020,0.48460,0.10020,0.81200,0.65700
CCL_AC000304,165947.2,070515,0.04520,0.46150,0.10570,0.82200,3.36800
CCL_AC000259,165947.4,070515,0.04920,0.47050,0.09940,0.81100,0.65100
CCL_AC000304,165947.4,070515,0.04440,0.47310,0.09770,0.82800,3.84200
CCL_AC000259,165947.4,070515,0.04830,0.48340,0.10090,0.81800,0.65500
CCL_AC000304,165947.4,070515,0.04510,0.47670,0.10190,0.82700,3.67900
CCL_AC000259,165947.6,070515,0.04870,0.50350,0.10310,0.82400,0.66000
CCL_AC000304,165947.6,070515,0.04420,0.48040,0.10300,0.83100,3.66400
CCL_AC000259,165947.6,070515,0.04940,0.50230,0.10170,0.82100,0.66300
CCL_AC000304,165947.6,070515,0.04630,0.51070,0.10580,0.83400,3.82500
CCL_AC000259,165947.8,070515,0.05090,0.52640,0.10660,0.82400,0.66300
CCL_AC000304,165947.8,070515,0.04660,0.50560,0.10340,0.83100,3.89100
CCL_AC000259,165947.8,070515,0.05340,0.55470,0.11420,0.82400,0.65800
CCL_AC000304,165947.8,070515,0.04390,0.47790,0.09850,0.83200,3.85100
CCL_AC000259,165947.8,070515,0.05480,0.56050,0.10970,0.82200,0.67300
CCL_AC000304,165947.8,070515,0.04180,0.47880,0.09510,0.84000,4.03500
CCL_AC000259,165948.0,070515,0.05200,0.55750,0.10570,0.82900,0.68100
CCL_AC000304,165948.0,070515,0.04370,0.50990,0.10140,0.84200,4.02700
CCL_AC000259,165948.0,070515,0.05120,0.54470,0.10250,0.82800,0.68300
CCL_AC000304,165948.0,070515,0.04260,0.52100,0.10500,0.84900,3.96200
CCL_AC000259,165948.2,070515,0.05230,0.56530,0.10680,0.83100,0.68200
CCL_AC000304,165948.2,070515,0.04510,0.52170,0.10210,0.84100,4.10900
CCL_AC000259,165948.4,070515,0.05340,0.58950,0.11300,0.83400,0.67800
CCL_AC000304,165948.4,070515,0.04500,0.50480,0.11290,0.83600,3.47000
CCL_AC000259,165948.4,070515,0.05540,0.60990,0.11590,0.83300,0.68100
CCL_AC000304,165948.4,070515,0.04440,0.48610,0.10340,0.83300,3.70100
CCL_AC000259,165948.6,070515,0.05230,0.58930,0.11070,0.83700,0.68400
CCL_AC000304,165948.6,070515,0.04200,0.46530,0.10160,0.83400,3.57800
CCL_AC000259,165948.6,070515,0.05060,0.54080,0.10640,0.82900,0.67100
CCL_AC000304,165948.6,070515,0.04090,0.44330,0.09300,0.83100,3.76900
CCL_AC000259,165948.8,070515,0.04670,0.47570,0.09610,0.82100,0.66400
CCL_AC000304,165948.8,070515,0.03980,0.43230,0.08410,0.83100,4.14300
CCL_AC000259,165948.8,070515,0.04500,0.42110,0.09490,0.80700,0.63200
CCL_AC000304,165948.8,070515,0.04020,0.41530,0.08930,0.82400,3.65100
CCL_AC000259,165948.8,070515,0.04270,0.38250,0.08450,0.79900,0.63800
CCL_AC000304,165948.8,070515,0.04250,0.40960,0.09360,0.81200,3.37600
CCL_AC000259,165949.0,070515,0.04200,0.35130,0.08070,0.78700,0.62600
CCL_AC000304,165949.0,070515,0.04500,0.39790,0.09020,0.79700,3.41100
CCL_AC000259,165949.0,070515,0.04370,0.31480,0.08410,0.75600,0.57800
CCL_AC000304,165949.0,070515,0.04420,0.37980,0.08930,0.79200,3.25100
CCL_AC000259,165949.2,070515,0.04310,0.28140,0.07610,0.73400,0.57400
CCL_AC000304,165949.2,070515,0.04230,0.34580,0.08090,0.78200,3.27700
CCL_AC000259,165949.4,070515,0.04330,0.22820,0.06400,0.68100,0.56200
CCL_AC000304,165949.4,070515,0.04150,0.30920,0.06750,0.76300,3.58100
CCL_AC000259,165949.4,070515,0.04410,0.17860,0.05750,0.60400,0.51300
CCL_AC000304,165949.4,070515,0.04170,0.27140,0.06950,0.73300,2.90700
CCL_AC000259,165949.6,070515,0.04330,0.13520,0.05020,0.51400,0.45800
CCL_AC000304,165949.6,070515,0.04220,0.22950,0.05920,0.69000,2.87800
CCL_AC000259,165949.6,070515,0.04330,0.10470,0.04530,0.41500,0.39600
CCL_AC000304,165949.6,070515,0.04150,0.20010,0.06240,0.65600,2.20500
CCL_AC000259,165949.8,070515,0.04650,0.08430,0.04260,0.28900,0.32800
CCL_AC000304,165949.8,070515,0.04340,0.16390,0.05010,0.58100,2.27000
CCL_AC000259,165949.8,070515,0.04930,0.07610,0.04580,0.21400,0.24900
CCL_AC000304,165949.8,070515,0.04730,0.13940,0.05200,0.49400,1.68100
CCL_AC000259,165950.0,070515,0.05070,0.07210,0.03970,0.17400,0.29000
CCL_AC000304,165950.0,070515,0.05010,0.10930,0.04460,0.37100,1.45100
CCL_AC000259,165950.0,070515,0.05230,0.07570,0.04270,0.18300,0.27800
CCL_AC000304,165950.0,070515,0.05080,0.08850,0.04550,0.27100,0.94500
CCL_AC000259,165950.2,070515,0.05280,0.07840,0.03530,0.19500,0.37900
CCL_AC000304,165950.2,070515,0.05130,0.07680,0.03790,0.19900,1.02400
CCL_AC000259,165950.2,070515,0.05350,0.07900,0.03930,0.19200,0.33500
CCL_AC000304,165950.2,070515,0.04990,0.06120,0.03870,0.10200,0.58200
CCL_AC000259,165950.4,070515,0.05390,0.07490,0.04520,0.16300,0.24800
CCL_AC000304,165950.4,070515,0.04960,0.05730,0.03320,0.07200,0.72800
CCL_AC000259,165950.4,070515,0.05440,0.07240,0.04330,0.14200,0.25200
CCL_AC000304,165950.4,070515,0.04870,0.05870,0.04090,0.09300,0.43500
CCL_AC000259,165950.4,070515,0.05340,0.07000,0.04820,0.13500,0.18500
CCL_AC000304,165950.4,070515,0.04990,0.05670,0.03800,0.06400,0.49200
CCL_AC000259,165950.6,070515,0.05330,0.07380,0.04180,0.16100,0.27600
CCL_AC000304,165950.6,070515,0.05100,0.05250,0.04070,0.01400,0.29100
CCL_AC000259,165950.6,070515,0.05210,0.07180,0.04460,0.15900,0.23400
CCL_AC000304,165950.6,070515,0.05120,0.05970,0.04100,0.07600,0.45500
CCL_AC000259,165950.8,070515,0.05140,0.06920,0.04190,0.14800,0.24600
CCL_AC000304,165950.8,070515,0.05310,0.06060,0.04420,0.06500,0.37200
CCL_AC000259,165951.0,070515,0.05040,0.06580,0.04810,0.13200,0.15500
CCL_AC000304,165951.0,070515,0.05330,0.05580,0.03650,0.02300,0.53000
CCL_AC000259,165951.0,070515,0.04960,0.07140,0.03550,0.18100,0.33600
CCL_AC000304,165951.0,070515,0.05610,0.05790,0.04910,0.01600,0.17800
CCL_AC000259,165951.2,070515,0.04780,0.07520,0.04470,0.22300,0.25500
CCL_AC000304,165951.2,070515,0.05440,0.05910,0.05060,0.04200,0.16800
CCL_AC000259,165951.2,070515,0.04660,0.08490,0.04150,0.29100,0.34400
CCL_AC000304,165951.2,070515,0.05410,0.06610,0.04480,0.10000,0.47500
CCL_AC000259,165951.4,070515,0.04590,0.10620,0.04680,0.39700,0.38800
CCL_AC000304,165951.4,070515,0.05450,0.06400,0.04820,0.08000,0.33000
CCL_AC000259,165951.4,070515,0.04510,0.13250,0.05380,0.49300,0.42200
CCL_AC000304,165951.4,070515,0.05550,0.05990,0.04650,0.03800,0.28800
CCL_AC000259,165951.6,070515,0.04490,0.17040,0.05820,0.58300,0.49100
CCL_AC000304,165951.6,070515,0.05450,0.06090,0.04340,0.05500,0.40200
CCL_AC000259,165951.6,070515,0.04420,0.22190,0.06200,0.66800,0.56300
CCL_AC000304,165951.6,070515,0.05400,0.05760,0.04970,0.03300,0.16000
CCL_AC000259,165951.8,070515,0.04510,0.30160,0.07800,0.74000,0.58900
CCL_AC000304,165951.8,070515,0.05360,0.06290,0.04170,0.08000,0.50900
CCL_AC000259,165951.8,070515,0.04720,0.39380,0.09600,0.78600,0.60800
CCL_AC000304,165951.8,070515,0.05350,0.06220,0.03780,0.07500,0.64800
CCL_AC000259,165952.0,070515,0.04950,0.47340,0.10920,0.81100,0.62500
CCL_AC000304,165952.0,070515,0.05110,0.06050,0.04600,0.08400,0.31400
CCL_AC000259,165952.0,070515,0.05180,0.53830,0.11470,0.82500,0.64900
CCL_AC000304,165952.0,070515,0.04940,0.07450,0.05300,0.20200,0.40500
CCL_AC000259,165952.2,070515,0.05400,0.58490,0.11580,0.83100,0.66900
CCL_AC000304,165952.2,070515,0.04940,0.09670,0.05230,0.32300,0.84900
CCL_AC000259,165952.2,070515,0.05410,0.61920,0.11580,0.83900,0.68500
CCL_AC000304,165952.2,070515,0.04760,0.14180,0.05680,0.49700,1.49500
CCL_AC000259,165952.4,070515,0.05460,0.63480,0.12080,0.84200,0.68000
CCL_AC000304,165952.4,070515,0.04890,0.20250,0.07260,0.61100,1.78800
CCL_AC000259,165952.6,070515,0.05420,0.62980,0.11320,0.84100,0.69500
CCL_AC000304,165952.6,070515,0.04980,0.28050,0.08640,0.69900,2.24900
CCL_AC000259,165952.6,070515,0.05290,0.62710,0.11520,0.84500,0.69000
CCL_AC000304,165952.6,070515,0.05020,0.37250,0.09540,0.76200,2.90600
CCL_AC000259,165952.8,070515,0.05280,0.62360,0.12160,0.84400,0.67400
CCL_AC000304,165952.8,070515,0.05390,0.45120,0.11010,0.78700,3.10000
CCL_AC000259,165952.8,070515,0.05200,0.61630,0.11060,0.84400,0.69600
CCL_AC000304,165952.8,070515,0.05510,0.52150,0.12550,0.80900,3.15600
CCL_AC000259,165953.0,070515,0.05310,0.61240,0.11450,0.84100,0.68500
CCL_AC000304,165953.0,070515,0.05830,0.60930,0.13460,0.82500,3.52800
CCL_AC000259,165953.0,070515,0.05600,0.63070,0.11620,0.83700,0.68900
CCL_AC000304,165953.0,070515,0.06030,0.67520,0.14280,0.83600,3.72800
CCL_AC000259,165953.0,070515,0.05690,0.63450,0.11910,0.83500,0.68400
CCL_AC000304,165953.0,070515,0.06180,0.71280,0.13950,0.84000,4.10800
CCL_AC000259,165953.2,070515,0.05990,0.65800,0.11950,0.83300,0.69300
CCL_AC000304,165953.2,070515,0.06180,0.70380,0.14130,0.83900,3.97900
CCL_AC000259,165953.4,070515,0.06320,0.70620,0.13440,0.83600,0.68000
CCL_AC000304,165953.4,070515,0.05920,0.68210,0.14420,0.84000,3.73100
CCL_AC000259,165953.4,070515,0.06140,0.71400,0.13770,0.84200,0.67700
CCL_AC000304,165953.4,070515,0.05800,0.65240,0.13310,0.83700,3.90100
CCL_AC000259,165953.6,070515,0.05960,0.69950,0.13670,0.84300,0.67300
CCL_AC000304,165953.6,070515,0.05710,0.61010,0.12480,0.82900,3.88800
CCL_AC000259,165953.6,070515,0.05710,0.67450,0.12770,0.84400,0.68200
CCL_AC000304,165953.6,070515,0.05180,0.56230,0.10890,0.83100,4.16500
CCL_AC000259,165953.8,070515,0.05590,0.65730,0.12000,0.84300,0.69100
CCL_AC000304,165953.8,070515,0.05190,0.53960,0.11150,0.82400,3.83900
CCL_AC000259,165953.8,070515,0.05530,0.65780,0.11960,0.84500,0.69200
CCL_AC000304,165953.8,070515,0.05210,0.54740,0.11190,0.82600,3.89100
CCL_AC000259,165953.8,070515,0.05590,0.64570,0.11490,0.84100,0.69800
CCL_AC000304,165953.8,070515,0.05300,0.53810,0.10900,0.82100,3.93600
CCL_AC000259,165954.0,070515,0.05640,0.63670,0.11730,0.83700,0.68900
