utc_time,utc_date,longitude,latitude,heading,elevation
161633.0,070515,-96.6191592,39.1328313,3.143177309487,312.2
161633.0,070515,-96.6191592,39.1328313,3.143177309487,312.2
161633.2,070515,-96.6191592,39.1328313,3.143176344256,312.2
161633.2,070515,-96.6191592,39.1328313,3.143176344256,312.2
161633.2,070515,-96.6191592,39.1328313,3.143176344256,312.2
161633.2,070515,-96.6191592,39.1328313,3.143176344256,312.2
161633.4,070515,-96.6191592,39.1328313,3.143176344256,312.2
161633.4,070515,-96.6191592,39.1328313,3.143176344256,312.2
161633.4,070515,-96.6191592,39.1328313,3.143176344256,312.2
161633.4,070515,-96.6191592,39.1328313,3.143176344256,312.2
161633.6,070515,-96.6191592,39.1328314,3.142446936690,312.19
161633.6,070515,-96.6191592,39.1328314,3.142446936690,312.19
161633.6,070515,-96.6191592,39.1328314,3.142446936690,312.19
161633.6,070515,-96.6191592,39.1328314,3.142446936690,312.19
161633.8,070515,-96.6191592,39.1328314,3.142446450433,312.2
161633.8,070515,-96.6191592,39.1328314,3.142446450433,312.2
161633.8,070515,-96.6191592,39.1328314,3.142445930058,312.2
161633.8,070515,-96.6191592,39.1328314,3.142445930058,312.2
161634.0,070515,-96.6191592,39.1328313,3.143176344256,312.19
161634.0,070515,-96.6191592,39.1328313,3.143176344256,312.19
161634.0,070515,-96.6191592,39.1328313,3.143907276502,312.19
161634.0,070515,-96.6191592,39.1328313,3.143907276502,312.19
161634.0,070515,-96.6191592,39.1328313,3.143907276502,312.19
161634.0,070515,-96.6191592,39.1328313,3.143907276502,312.19
161634.2,070515,-96.6191592,39.1328313,3.143907276502,312.19
161634.2,070515,-96.6191592,39.1328313,3.142404836285,312.19
161634.2,070515,-96.6191592,39.1328313,3.142404836285,312.19
161634.2,070515,-96.6191592,39.1328313,3.142404836285,312.19
161634.4,070515,-96.6191592,39.1328313,3.142405298296,312.19
161634.4,070515,-96.6191592,39.1328313,3.142405298296,312.19
161634.6,070515,-96.6191591,39.1328314,3.143176344256,312.2
